Leaf number,spectrometer,gain,integratoin time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,time,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),position stdev,vial number stdev,Absorbance (647) stdev,Absorbance (664) stdev,Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
Leaf: 2,b'AS7262',16,100,0.024403548,0.024908678,0.044280985,0.042734372,0.030808105,0.026282765,12:43:53,pos 1,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.034397212,0.021891723,0.045397162,0.043267575,0.037046744,0.034270146,12:44:10,pos 2,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.066595111,0.042860884,0.088818138,0.084574859,0.07202934,0.066651373,12:44:10,pos 2,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.124305012,0.080660242,0.167206546,0.159144388,0.13481624,0.124532813,12:44:10,pos 2,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.179323021,0.116165723,0.242246293,0.230640121,0.194876667,0.18001267,12:44:11,pos 2,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.180448941,0.11561717,0.241258241,0.229793268,0.194214187,0.179419019,12:44:11,pos 2,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.123478081,0.07814196,0.163363908,0.155694246,0.131827869,0.121996313,12:44:11,pos 2,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.066348793,0.041713935,0.087098136,0.083069342,0.070596767,0.065383109,12:44:11,pos 2,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.034362021,0.021567575,0.044811628,0.042781419,0.036445978,0.033757429,12:44:11,pos 2,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.025987043,0.01585778,0.031911587,0.031521508,0.029344722,0.027524048,12:44:26,pos 3,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.050232248,0.031067291,0.062377632,0.061553181,0.057025785,0.053509976,12:44:26,pos 3,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.093725812,0.05841947,0.117253121,0.115657225,0.106673035,0.100031029,12:44:26,pos 3,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.13069182,0.081283598,0.163967734,0.16182604,0.148941765,0.13964409,12:44:26,pos 3,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.13099091,0.080635322,0.162924725,0.160947838,0.148094531,0.138969478,12:44:26,pos 3,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.092687725,0.056549444,0.114380343,0.113069651,0.104192998,0.097926258,12:44:26,pos 3,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.049722002,0.030144748,0.060968688,0.060298584,0.055762663,0.052430613,12:44:26,pos 3,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 2,b'AS7262',16,100,0.025740724,0.015583509,0.031344345,0.031003986,0.028774766,0.02703833,12:44:26,pos 3,0.229680252,0.063844685,0.293524937,1.58113883,1.58113883,0.004060172,0.012579666,0.026617897,0.006863818,0.03027574
Leaf: 3,b'AS7262',16,100,0.009395454,0.008751699,0.017126854,0.016450774,0.010397732,0.007555619,12:46:26,pos 1,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.018315857,0.017129393,0.033485206,0.03214879,0.02025632,0.014868383,12:46:26,pos 1,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.034274045,0.032289042,0.063109549,0.060549504,0.037940172,0.027820862,12:46:26,pos 1,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.049933144,0.046925065,0.09216665,0.088448379,0.055269726,0.040422563,12:46:26,pos 1,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.050144272,0.046650798,0.091654316,0.088024968,0.054992462,0.04015273,12:46:26,pos 1,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.03388698,0.031216875,0.061426147,0.059075368,0.037000521,0.026957375,12:46:27,pos 1,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.01812231,0.016630721,0.032643505,0.031427397,0.019778796,0.014301712,12:46:27,pos 1,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.009342669,0.008577163,0.016797503,0.01616849,0.01019748,0.007258794,12:46:27,pos 1,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.015465552,0.013214816,0.016541319,0.018003322,0.013894452,0.015785851,12:47:05,pos 2,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.02989303,0.025606815,0.032259246,0.034971617,0.02686467,0.030789146,12:47:05,pos 2,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.05565135,0.047772806,0.060602738,0.065536495,0.050016945,0.057449711,12:47:05,pos 2,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.081004995,0.069190777,0.088580262,0.09570931,0.072737919,0.083921377,12:47:05,pos 2,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.081145742,0.068318096,0.087866653,0.094799728,0.071906098,0.083462642,12:47:05,pos 2,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.054560491,0.045254503,0.058571661,0.063058682,0.04786038,0.055857631,12:47:05,pos 2,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.029206833,0.024011076,0.03110647,0.033450434,0.025416685,0.029817722,12:47:05,pos 2,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.015078472,0.01234214,0.015992389,0.017156485,0.013031825,0.015327117,12:47:06,pos 2,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.007213738,0.008128358,0.020420491,0.018222876,0.011999753,0.006422278,12:47:22,pos 3,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.01409318,0.015982447,0.039944372,0.035630264,0.023352536,0.012574712,12:47:22,pos 3,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.026374122,0.030069946,0.07518618,0.067057677,0.043685889,0.023422426,12:47:22,pos 3,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.038391161,0.043683684,0.109897346,0.098093029,0.063649533,0.033946329,12:47:22,pos 3,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.038479137,0.043334615,0.10925692,0.09765392,0.063295235,0.033676495,12:47:23,pos 3,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.025899081,0.028972859,0.073319794,0.06550513,0.04249977,0.022504955,12:47:23,pos 3,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.013794074,0.015458842,0.039066071,0.03492457,0.022705561,0.011927086,12:47:23,pos 3,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 3,b'AS7262',16,100,0.007090576,0.007978756,0.020091124,0.017971957,0.011707077,0.006044497,12:47:23,pos 3,0.455421297,0.148642811,0.604064108,1.58113883,1.58113883,0.006326769,0.015227377,0.03128852,0.011313917,0.04237508
Leaf: 4,b'AS7262',16,100,0.021042996,0.010721454,0.016266857,0.017078056,0.019578551,0.014085837,12:48:07,pos 1,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.040713625,0.020969181,0.031783496,0.033372022,0.038109622,0.027605012,12:48:07,pos 1,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.076148924,0.039420038,0.059761037,0.062807762,0.071382366,0.051998857,12:48:07,pos 1,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.110387779,0.057147838,0.087116427,0.09149076,0.103669251,0.075799078,12:48:07,pos 1,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.111109153,0.057122918,0.086988352,0.091255523,0.103299556,0.075637184,12:48:07,pos 1,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.075673868,0.038547357,0.058699752,0.061568864,0.069888172,0.051243311,12:48:07,pos 1,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.040625664,0.020595171,0.031271162,0.032823136,0.037416439,0.027470081,12:48:07,pos 1,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.021060591,0.010646654,0.016083877,0.016889883,0.019332082,0.01416679,12:48:07,pos 1,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.021095782,0.010796256,0.016321751,0.01712512,0.019593948,0.014328696,12:48:19,pos 2,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.040854387,0.021093844,0.031911587,0.033450434,0.038078811,0.027955807,12:48:19,pos 2,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.076324862,0.039694325,0.060072096,0.062980269,0.071382366,0.052322674,12:48:19,pos 2,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.110669288,0.057471986,0.087445794,0.09167895,0.103684664,0.076041934,12:48:19,pos 2,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.1113027,0.057272522,0.087098136,0.091318253,0.103268745,0.075745095,12:48:19,pos 2,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.075779425,0.038597238,0.058736352,0.061600229,0.069857362,0.051270289,12:48:19,pos 2,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.04069603,0.020595171,0.031271162,0.032823136,0.037401026,0.027470081,12:48:19,pos 2,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.021095782,0.010646654,0.016083877,0.016889883,0.019332082,0.01416679,12:48:19,pos 2,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.024210001,0.009424906,0.015351961,0.015572563,0.022135621,0.017296974,12:48:34,pos 3,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.047681046,0.017004724,0.028892426,0.029294614,0.042130075,0.033811412,12:48:34,pos 3,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.088183544,0.030294332,0.053118887,0.053806093,0.077174292,0.062603726,12:48:34,pos 3,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.126856213,0.04311023,0.07692449,0.077925543,0.111248047,0.090991262,12:48:34,pos 3,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.126363577,0.042461954,0.076174265,0.077110055,0.109769251,0.090370633,12:48:34,pos 3,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.084998944,0.028249781,0.050813335,0.051453756,0.073277065,0.060660851,12:48:34,pos 3,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.045516924,0.014985102,0.02698944,0.02731864,0.039033859,0.032462188,12:48:34,pos 3,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 4,b'AS7262',16,100,0.023541412,0.007704487,0.013833233,0.01402001,0.020102283,0.016730306,12:48:34,pos 3,0.496377297,0.150496432,0.64687373,1.58113883,1.58113883,0.003980829,0.008757682,0.017949121,0.008935954,0.025254508
Leaf: 5,b'AS7262',16,100,0.014990496,0.021517714,0.030502644,0.03208606,0.020394959,0.012304867,12:50:31,pos 1,0.373901622,0.146896,0.520797622,1.58113883,1.58113883,0.007263746,0.009330434,0.01792598,0.022667119,0.037327645
Leaf: 5,b'AS7262',16,100,0.028995705,0.041988202,0.059523162,0.062682303,0.039696231,0.024258942,12:50:31,pos 1,0.373901622,0.146896,0.520797622,1.58113883,1.58113883,0.007263746,0.009330434,0.01792598,0.022667119,0.037327645
Leaf: 5,b'AS7262',16,100,0.054120626,0.079139304,0.112093098,0.117993912,0.074463184,0.045873418,12:50:31,pos 1,0.373901622,0.146896,0.520797622,1.58113883,1.58113883,0.007263746,0.009330434,0.01792598,0.022667119,0.037327645
Leaf: 5,b'AS7262',16,100,0.078752897,0.115293042,0.164169009,0.172693825,0.108690961,0.067110107,12:50:31,pos 1,0.373901622,0.146896,0.520797622,1.58113883,1.58113883,0.007263746,0.009330434,0.01792598,0.022667119,0.037327645
Leaf: 5,b'AS7262',16,100,0.079315928,0.115093577,0.163766442,0.17220775,0.108336678,0.06697519,12:50:31,pos 1,0.373901622,0.146896,0.520797622,1.58113883,1.58113883,0.007263746,0.009330434,0.01792598,0.022667119,0.037327645
Leaf: 5,b'AS7262',16,100,0.053874308,0.077244337,0.109915654,0.115610194,0.072891956,0.045117844,12:50:31,pos 1,0.373901622,0.146896,0.520797622,1.58113883,1.58113883,0.007263746,0.009330434,0.01792598,0.022667119,0.037327645
Leaf: 5,b'AS7262',16,100,0.029030895,0.041265144,0.058589969,0.061678641,0.039049272,0.024151003,12:50:31,pos 1,0.373901622,0.146896,0.520797622,1.58113883,1.58113883,0.007263746,0.009330434,0.01792598,0.022667119,0.037327645
Leaf: 5,b'AS7262',16,100,0.015060877,0.021318249,0.030118385,0.031725363,0.020163904,0.01238582,12:50:31,pos 1,0.373901622,0.146896,0.520797622,1.58113883,1.58113883,0.007263746,0.009330434,0.01792598,0.022667119,0.037327645
Leaf: 5,b'AS7262',16,100,0.025916676,0.012441873,0.022561351,0.019446092,0.025925019,0.026174829,12:51:03,pos 2,0.373901622,0.146896,0.520797622,1.58113883,1.58113883,0.007263746,0.009330434,0.01792598,0.022667119,0.037327645
Leaf: 5,b'AS7262',16,100,0.049282151,0.02378667,0.043585668,0.037606239,0.049893718,0.050541721,12:51:03,pos 2,0.373901622,0.146896,0.520797622,1.58113883,1.58113883,0.007263746,0.009330434,0.01792598,0.022667119,0.037327645
Leaf: 5,b'AS7262',16,100,0.091403334,0.044356901,0.081389179,0.070225502,0.092871013,0.09412144,12:51:03,pos 2,0.373901622,0.146896,0.520797622,1.58113883,1.58113883,0.007263746,0.009330434,0.01792598,0.022667119,0.037327645
Leaf: 5,b'AS7262',16,100,0.134984859,0.065450745,0.120748033,0.104271871,0.137542746,0.139239312,12:51:03,pos 2,0.373901622,0.146896,0.520797622,1.58113883,1.58113883,0.007263746,0.009330434,0.01792598,0.022667119,0.037327645
