Leaf number,index,Unnamed: 0,sensor type,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,560 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,position,LED,vial number,Absorbance (647),Absorbance (664),Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),position stdev,vial number stdev,Absorbance (647) stdev,Absorbance (664) stdev,Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
55,102,102,b'AS7265X',64,150,42.67988095,64.82288095,70.35423809999999,78.35059524,34.73878571,30.72742857,304.9892857,55.9212381,10.62792619,24.78261905,16.39483333,9.988635713999999,17.71585,33.64121429,34.03307143,57.00654762,942.6852381,2048.936429,3,525 nm LED,273,0.0553,0.1439,0.2979367567567568,0.08656540540540543,0.3845021621621622,1.5811388300841898,1.5811388300841898,0.006933613776379531,0.006885855066729184,0.012372670060196081,0.022903481875526342,0.03347900120248678
55,103,103,b'AS7265X',64,200,42.01300000000001,100.8355893,77.59658929,94.02073214,35.824375,31.42578571,306.9760714,56.15819643,7.970944642999999,25.18235714,16.07954821,10.48806786,18.26946429,33.64121429,33.50130357,58.02451786,948.6341071,2059.883929,3,525 nm LED,273,0.0553,0.1439,0.2979367567567568,0.08656540540540543,0.3845021621621622,1.5811388300841898,1.5811388300841898,0.006933613776379531,0.006885855066729184,0.012372670060196081,0.022903481875526342,0.03347900120248678
55,104,104,b'AS7265X',64,250,41.61288571,80.66847143,76.97581429,88.14442857,36.47572857,31.8448,308.7642857,56.30037143,10.79143286,24.94251429,16.64705714,9.58909,18.60164286,33.64121429,34.4585,57.41372857,952.2035714,2067.392857,3,525 nm LED,273,0.0553,0.1439,0.2979367567567568,0.08656540540540543,0.3845021621621622,1.5811388300841898,1.5811388300841898,0.006933613776379531,0.006885855066729184,0.012372670060196081,0.022903481875526342,0.03347900120248678
55,105,105,b'AS7265X',64,150,466.8111905,24.00847619,47.59257143,31.3402381,36.90995238,41.90104762,23.84280952,77.72104762,6096.342857,15.18935476,56.75135714,61.92954762,50.93307143,35.88395238,27.65188095,65.15033333,47.59188095,17.20480952,3,630 nm LED,273,0.0553,0.1439,0.2979367567567568,0.08656540540540543,0.3845021621621622,1.5811388300841898,1.5811388300841898,0.006933613776379531,0.006885855066729184,0.012372670060196081,0.022903481875526342,0.03347900120248678
55,106,106,b'AS7265X',64,200,462.1430357,23.40826786,46.55794643,30.85055357,37.45275,41.90103571,23.84280357,77.48408929,6094.707143,15.58907321,57.69719643,61.43010714,51.48669643,37.00532143,27.12010714,64.13235714,48.04948214,17.59582679,3,630 nm LED,273,0.0553,0.1439,0.2979367567567568,0.08656540540540543,0.3845021621621622,1.5811388300841898,1.5811388300841898,0.006933613776379531,0.006885855066729184,0.012372670060196081,0.022903481875526342,0.03347900120248678
55,107,107,b'AS7265X',64,250,459.3421429,23.04814286,44.69562857,29.38147143,36.47572857,43.57708571,23.8428,77.34192857,6091.272857,15.34924286,57.50802857,61.13045714,49.16148571,36.3325,28.07728571,63.52157143,47.22578571,16.892,3,630 nm LED,273,0.0553,0.1439,0.2979367567567568,0.08656540540540543,0.3845021621621622,1.5811388300841898,1.5811388300841898,0.006933613776379531,0.006885855066729184,0.012372670060196081,0.022903481875526342,0.03347900120248678
55,108,108,b'AS7265X',64,150,53.34985714,139.2491429,39.31559524,191.959,2236.309286,55169.71429,34.770761900000004,71.08633333,16.35065476,47.96638095,1539.853095,191.7818095,48.71857143,51.58319048,80.82854762,42.75490476,82.37054762,60.99888095,3,890 nm LED,273,0.0553,0.1439,0.2979367567567568,0.08656540540540543,0.3845021621621622,1.5811388300841898,1.5811388300841898,0.006933613776379531,0.006885855066729184,0.012372670060196081,0.022903481875526342,0.03347900120248678
55,109,109,b'AS7265X',64,200,54.01671429,138.64894640000003,40.35023214,192.44875,2227.625,54894.55357,35.019125,71.08633929,13.48929107,47.966375,1541.744821,193.28,48.16496429,52.143875,63.81201786,42.75491071,80.99771429,59.82582143,3,890 nm LED,273,0.0553,0.1439,0.2979367567567568,0.08656540540540543,0.3845021621621622,1.5811388300841898,1.5811388300841898,0.006933613776379531,0.006885855066729184,0.012372670060196081,0.022903481875526342,0.03347900120248678
55,110,110,b'AS7265X',64,250,52.81634286,138.2888286,39.72945714,191.5672857,2222.414286,54734.5,34.57207143,71.08632857,13.24403143,47.96638571,1542.88,194.1791429,47.8328,52.48028571,65.08827143,42.7549,81.27228571,59.12198571,3,890 nm LED,273,0.0553,0.1439,0.2979367567567568,0.08656540540540543,0.3845021621621622,1.5811388300841898,1.5811388300841898,0.006933613776379531,0.006885855066729184,0.012372670060196081,0.022903481875526342,0.03347900120248678
55,111,111,b'AS7265X',64,150,48.01485714,105.6373095,200.7165,303.6085714,58.62169048,145.2569524,30.79695238,75.82542857,22.89091667,28.77983333,757.9457143,5092.207143,199.3033095,506.8609524,710.4404762,138.4444524,236.1289286,228.3547381,3,940 nm LED,273,0.0553,0.1439,0.2979367567567568,0.08656540540540543,0.3845021621621622,1.5811388300841898,1.5811388300841898,0.006933613776379531,0.006885855066729184,0.012372670060196081,0.022903481875526342,0.03347900120248678
55,112,112,b'AS7265X',64,200,46.01425,104.4368571,198.6473214,301.16017860000005,56.99332143,142.46355359999995,30.54858929,75.35151786,22.68653571,28.18025,751.0094642999999,5058.244643,197.6425,504.6180357,781.6971428999999,137.4264821,236.1289286,227.5726786,3,940 nm LED,273,0.0553,0.1439,0.2979367567567568,0.08656540540540543,0.3845021621621622,1.5811388300841898,1.5811388300841898,0.006933613776379531,0.006885855066729184,0.012372670060196081,0.022903481875526342,0.03347900120248678
